game_card_id	game_name	game_description	game_gen	game_rarity	game_element	mapping_role	event_kind	mtg_name	mtg_type_line	mtg_mana_value	mtg_colors	mtg_rarity	mtg_set	mtg_released_at	mtg_scryfall_id	mtg_scryfall_uri	mtg_image_normal	mtg_oracle_text	override_reason
1313	Thunder Bear	An energetic bear-shaped creature that likes to compete with people in the playground by wearing special sneakers and sprinting 100 meters.	0	2	3	creature		Goblin Welder	Creature — Goblin Artificer	1.0	R	rare	ulg	1999-02-15	6171e136-1167-4329-acb2-6853d3a814e5	https://scryfall.com/card/ulg/80/goblin-welder?utm_source=api	https://cards.scryfall.io/normal/front/6/1/6171e136-1167-4329-acb2-6853d3a814e5.jpg?1562863270	{T}: Choose target artifact a player controls and target artifact card in that player's graveyard. If both targets are still legal as this ability resolves, that player simultaneously sacrifices the artifact and returns the artifact card to the battlefield.	
1314	Cloud Demon	The laughter of the cloud demons is very similar to the sound of thunder, and they will bring lightning and rain to Halloween night.	10	2	3	creature	halloween	Adun Oakenshield	Legendary Creature — Human Knight	3.0	BGR	rare	leg	1994-06-01	60252226-a102-4d88-9b80-42d021b5184d	https://scryfall.com/card/leg/216/adun-oakenshield?utm_source=api	https://cards.scryfall.io/normal/front/6/0/60252226-a102-4d88-9b80-42d021b5184d.jpg?1592364564	{B}{R}{G}, {T}: Return target creature card from your graveyard to your hand.	
1315	Ghost Lantern	Can transform into a ghost disguised as a lamp, and suddenly change back to its original form, which is shocking.	10	2	0	creature	halloween	Chainer, Dementia Master	Legendary Creature — Human Minion	5.0	B	rare	tor	2002-02-04	40342b11-1005-4ccc-bef4-9ea4c640b048	https://scryfall.com/card/tor/56/chainer-dementia-master?utm_source=api	https://cards.scryfall.io/normal/front/4/0/40342b11-1005-4ccc-bef4-9ea4c640b048.jpg?1562629465	All Nightmares get +1/+1.\n{B}{B}{B}, Pay 3 life: Put target creature card from a graveyard onto the battlefield under your control. That creature is black and is a Nightmare in addition to its other creature types.\nWhen Chainer leaves the battlefield, exile all Nightmares.	
1316	Poison Miasma	A fungus that emerges from the soil on Halloween night and releases a foul odor that causes hallucinations.	10	2	2	creature	halloween	Will-o'-the-Wisp	Creature — Spirit	1.0	B	rare	4ed	1995-04-01	583ef317-8105-4917-ba3c-93de3eebd944	https://scryfall.com/card/4ed/171/will-o-the-wisp?utm_source=api	https://cards.scryfall.io/normal/front/5/8/583ef317-8105-4917-ba3c-93de3eebd944.jpg?1559603879	Flying (This creature can't be blocked except by creatures with flying or reach.)\n{B}: Regenerate this creature. (The next time this creature would be destroyed this turn, instead tap it, remove it from combat, and heal all damage on it.)	
1317	So cute	Beloved by children, the Halloween ghost scares everyone except children and the elderly with its magical flashes.	10	2	10	creature	halloween	Karmic Guide	Creature — Angel Spirit	5.0	W	rare	ulg	1999-02-15	77d23045-905b-44cb-9af9-cc6ad717477d	https://scryfall.com/card/ulg/11/karmic-guide?utm_source=api	https://cards.scryfall.io/normal/front/7/7/77d23045-905b-44cb-9af9-cc6ad717477d.jpg?1562863285	Flying, protection from black\nEcho {3}{W}{W} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)\nWhen this creature enters, return target creature card from your graveyard to the battlefield.	
1318	Shadow Ghost	The ghost that lurks in the shadows and follows people can move freely between different shadows. The bigger the shadow, the stronger its power.	10	2	11	creature	halloween	Guiltfeeder	Creature — Horror	5.0	B	rare	jud	2002-05-27	e2e9af4e-bd02-4d91-898f-68d192446904	https://scryfall.com/card/jud/68/guiltfeeder?utm_source=api	https://cards.scryfall.io/normal/front/e/2/e2e9af4e-bd02-4d91-898f-68d192446904.jpg?1562632364	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)\nWhenever this creature attacks and isn't blocked, defending player loses 1 life for each card in their graveyard.	
1319	Pumpkin Head	It is said that a magician carved a pumpkin and cast a spell to create a ghost. It can fly in the air, but its magic power is actually low and there is no threat.	10	2	6	creature	halloween	Ichorid	Creature — Horror	4.0	B	rare	tor	2002-02-04	97431dca-54ca-47ef-ab00-943140e8e758	https://scryfall.com/card/tor/65/ichorid?utm_source=api	https://cards.scryfall.io/normal/front/9/7/97431dca-54ca-47ef-ab00-943140e8e758.jpg?1562631043	Haste\nAt the beginning of the end step, sacrifice this creature.\nAt the beginning of your upkeep, if this card is in your graveyard, you may exile a black creature card other than this card from your graveyard. If you do, return this card to the battlefield.	
1320	Felfire Bat	A monster with devilish legs and a will-o'-the-wisp on its head will add a gloomy and terrifying atmosphere to the Halloween night.	10	2	7	creature	halloween	Lurker	Creature — Beast	3.0	G	rare	drk	1994-08-01	b39eb671-e17e-4c5a-8913-1e3be7faedfb	https://scryfall.com/card/drk/80/lurker?utm_source=api	https://cards.scryfall.io/normal/front/b/3/b39eb671-e17e-4c5a-8913-1e3be7faedfb.jpg?1587910787	This creature can't be the target of spells unless it attacked or blocked this turn.	
1321	Giant Mouth Demon	It is said that he is the scariest guy on Halloween. He likes to suddenly jump down from the roof and land on people's shoulders or heads.	10	2	7	creature	halloween	Paladin en-Vec	Creature — Human Knight	3.0	W	rare	exo	1998-06-15	bf1ea89d-4b9d-455f-a7f4-a26026e0c272	https://scryfall.com/card/exo/12/paladin-en-vec?utm_source=api	https://cards.scryfall.io/normal/front/b/f/bf1ea89d-4b9d-455f-a7f4-a26026e0c272.jpg?1562088785	First strike, protection from black and from red (This creature deals combat damage before creatures without first strike. It can't be blocked, targeted, dealt damage, or enchanted by anything black or red.)	
1322	Baijiaoling	A ghost that mutated from White Pepper, the broken shackles on his hands came from his previous master.	10	3	2	creature	halloween	Balthor the Defiled	Legendary Creature — Zombie Dwarf	4.0	B	rare	jud	2002-05-27	ed4cc273-adc3-4f46-9743-134b552d1d56	https://scryfall.com/card/jud/61/balthor-the-defiled?utm_source=api	https://cards.scryfall.io/normal/front/e/d/ed4cc273-adc3-4f46-9743-134b552d1d56.jpg?1562632510	Minion creatures get +1/+1.\n{B}{B}{B}, Exile Balthor: Each player returns all black and all red creature cards from their graveyard to the battlefield.	
1323	Xiaogu	The successor of the King of the Bone Army, although still relatively weak now, will grow into a reliable leader of the Bone Army in the future.	10	3	10	creature	halloween	Wayward Angel	Creature — Angel Horror	6.0	W	rare	ody	2001-10-01	1fb726e8-162d-4143-9778-32476c0e1ab1	https://scryfall.com/card/ody/57/wayward-angel?utm_source=api	https://cards.scryfall.io/normal/front/1/f/1fb726e8-162d-4143-9778-32476c0e1ab1.jpg?1562900864	"Flying, vigilance\nThreshold — As long as there are seven or more cards in your graveyard, this creature gets +3/+3, is black, has trample, and has ""At the beginning of your upkeep, sacrifice a creature."""	
1324	Bag Fist	The essence of kangaroo boxing is to attack with fast punches and at the same time seize the opportunity to kick him!	0	2	7	creature		Devoted Caretaker	Creature — Human Cleric	1.0	W	rare	ody	2001-10-01	8d400b63-de3e-4805-a51d-c4c0dfbb7033	https://scryfall.com/card/ody/18/devoted-caretaker?utm_source=api	https://cards.scryfall.io/normal/front/8/d/8d400b63-de3e-4805-a51d-c4c0dfbb7033.jpg?1562921200	{W}, {T}: Target permanent you control gains protection from instant spells and from sorcery spells until end of turn.	
1325	Lantern Hat Forest Demon	It looks scary, but it is actually very kind and will illuminate a warm light at night.	0	2	2	creature		Timber Wolves	Creature — Wolf	1.0	G	rare	4ed	1995-04-01	d8f84fc8-69b4-4756-9634-4d6c17ec88a1	https://scryfall.com/card/4ed/275/timber-wolves?utm_source=api	https://cards.scryfall.io/normal/front/d/8/d8f84fc8-69b4-4756-9634-4d6c17ec88a1.jpg?1559600380	Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)	
1326	Berry Deer	This kind of fawn is popular because of its petite body.	0	2	7	creature		Mercenary Informer	Creature — Human Rebel Mercenary	3.0	W	rare	pcy	2000-06-05	98ee3f50-09d7-4960-8214-680a7299fa20	https://scryfall.com/card/pcy/15/mercenary-informer?utm_source=api	https://cards.scryfall.io/normal/front/9/8/98ee3f50-09d7-4960-8214-680a7299fa20.jpg?1562923404	This creature can't be the target of black spells or abilities from black sources.\n{2}{W}: Put target nontoken Mercenary on the bottom of its owner's library.	
1327	Dream hat is stupid	became popular due to a photo on the Internet, and many artists and Internet celebrities came to take photos.	0	2	10	creature		Guiding Spirit	Creature — Angel Spirit	3.0	UW	rare	vis	1997-02-03	5f96d184-0ef8-40f7-98bc-bd4c53c57072	https://scryfall.com/card/vis/131/guiding-spirit?utm_source=api	https://cards.scryfall.io/normal/front/5/f/5f96d184-0ef8-40f7-98bc-bd4c53c57072.jpg?1587913153	Flying\n{T}: If the top card of target player's graveyard is a creature card, put that card on top of that player's library.	
1328	Smoke Stove Dummy	Can be switched to a fireplace form, just like a normal fireplace with a chimney.	0	2	8	creature		Clockwork Beast	Artifact Creature — Beast	6.0		rare	5ed	1997-03-24	ed5507d5-7f1b-4cbf-8341-495c33e5ab6c	https://scryfall.com/card/5ed/356/clockwork-beast?utm_source=api	https://cards.scryfall.io/normal/front/e/d/ed5507d5-7f1b-4cbf-8341-495c33e5ab6c.jpg?1562594947	This creature enters with seven +1/+0 counters on it.\nAt end of combat, if this creature attacked or blocked this combat, remove a +1/+0 counter from it.\n{X}, {T}: Put up to X +1/+0 counters on this creature. This ability can't cause the total number of +1/+0 counters on this creature to be greater than seven. Activate only during your upkeep.	
1329	Sew even puff puff	After the forgotten old doll wakes up, it will wander along the memory of the discarded doll.	0	2	7	creature		Tribal Forcemage	Creature — Elf Wizard	2.0	G	rare	lgn	2003-02-03	104735d7-6cea-4d4a-8cc8-e1934883da97	https://scryfall.com/card/lgn/142/tribal-forcemage?utm_source=api	https://cards.scryfall.io/normal/front/1/0/104735d7-6cea-4d4a-8cc8-e1934883da97.jpg?1562898295	Morph {1}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen this creature is turned face up, creatures of the creature type of your choice get +2/+2 and gain trample until end of turn.	
1330	Heart-wrenching couple	Stitched by unanswered wishes, the knots contain lost prayers.	0	2	7	creature		Beast Walkers	Creature — Human Beast Soldier	3.0	GW	rare	hml	1995-10-01	99b42f6c-5c7e-4ba8-b0fb-ac8564aaf825	https://scryfall.com/card/hml/6/beast-walkers?utm_source=api	https://cards.scryfall.io/normal/front/9/9/99b42f6c-5c7e-4ba8-b0fb-ac8564aaf825.jpg?1562587770	{G}: This creature gains banding until end of turn. (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)	
1331	Unicycle Zhenhu	Enjoys the challenge of stairs, ramps, and pipes, dragging out blue arcs as you move.	0	2	3	creature		Warping Wurm	Creature — Wurm	4.0	GU	rare	mir	1996-10-08	a2c41d0f-f1db-4797-b245-7de12ffa3a0d	https://scryfall.com/card/mir/287/warping-wurm?utm_source=api	https://cards.scryfall.io/normal/front/a/2/a2c41d0f-f1db-4797-b245-7de12ffa3a0d.jpg?1562720954	Phasing (This phases in or out before you untap during each of your untap steps. While it's phased out, it's treated as though it doesn't exist.)\nAt the beginning of your upkeep, this creature phases out unless you pay {2}{G}{U}.\nWhenever this creature phases in, put a +1/+1 counter on it.	
1401	Different pupils	The terrifying deep-sea shellfish.	0	3	1	creature		Skeleton Ship	Legendary Creature — Skeleton	5.0	BU	rare	ice	1995-06-03	271c8a7c-0f71-4f9d-ab0e-ca7c8c4aca50	https://scryfall.com/card/ice/301/skeleton-ship?utm_source=api	https://cards.scryfall.io/normal/front/2/7/271c8a7c-0f71-4f9d-ab0e-ca7c8c4aca50.jpg?1562902240	When you control no Islands, sacrifice Skeleton Ship.\n{T}: Put a -1/-1 counter on target creature.	
1402	Flame-feathered owl	Shoots flaming sharp feathers to burn the opponent.	0	3	0	creature		Discordant Spirit	Creature — Spirit	4.0	BR	rare	mir	1996-10-08	be67b950-dfe3-4159-aa53-63df25d2a926	https://scryfall.com/card/mir/261/discordant-spirit?utm_source=api	https://cards.scryfall.io/normal/front/b/e/be67b950-dfe3-4159-aa53-63df25d2a926.jpg?1562721442	At the beginning of each end step, if it's an opponent's turn, put a +1/+1 counter on this creature for each 1 damage dealt to you this turn.\nAt the beginning of your end step, remove all +1/+1 counters from this creature.	
1403	Mind Reading Cat	Can use the power of mind to read the inner thoughts of other creatures.	0	3	7	creature		Savannah Lions	Creature — Cat	1.0	W	rare	4ed	1995-04-01	a2ee9127-d007-48e8-b797-88ef72bc7c8b	https://scryfall.com/card/4ed/48/savannah-lions?utm_source=api	https://cards.scryfall.io/normal/front/a/2/a2ee9127-d007-48e8-b797-88ef72bc7c8b.jpg?1559600473		
1404	Fist Emperor Ape	Although it is called the King of Fighters, its ultimate move is actually to kick out dust with its strong legs and feet.	0	3	0	creature		Unstable Hulk	Creature — Goblin Mutant	3.0	R	rare	lgn	2003-02-03	889cfde2-42fa-4278-ae4e-7e4dd993cda8	https://scryfall.com/card/lgn/115/unstable-hulk?utm_source=api	https://cards.scryfall.io/normal/front/8/8/889cfde2-42fa-4278-ae4e-7e4dd993cda8.jpg?1562922605	Morph {3}{R}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)\nWhen this creature is turned face up, it gets +6/+6 and gains trample until end of turn. You skip your next turn.	
1405	Flame Pincher	Cut apart opponents while flying at high speed, leaving gorgeous flame trails in the sky.	0	3	0	creature		Frenetic Efreet	Creature — Efreet	3.0	RU	rare	mir	1996-10-08	50d4468b-f7de-44fe-898a-4125d26d242f	https://scryfall.com/card/mir/264/frenetic-efreet?utm_source=api	https://cards.scryfall.io/normal/front/5/0/50d4468b-f7de-44fe-898a-4125d26d242f.jpg?1562719267	Flying\n{0}: Flip a coin. If you win the flip, this creature phases out. If you lose the flip, sacrifice this creature. (While it's phased out, it's treated as though it doesn't exist. It phases in before you untap during your next untap step.)	
1406	Crystal Gear	General-purpose robots in ancient technological facilities have many functions and are the link between robot groups.	0	3	8	creature		Tetravus	Artifact Creature — Construct	6.0		rare	4ed	1995-04-01	49c1a2b2-50f0-4ed0-bd8f-06cd6aada04f	https://scryfall.com/card/4ed/350/tetravus?utm_source=api	https://cards.scryfall.io/normal/front/4/9/49c1a2b2-50f0-4ed0-bd8f-06cd6aada04f.jpg?1559603786	"Flying\nThis creature enters with three +1/+1 counters on it.\nAt the beginning of your upkeep, you may remove any number of +1/+1 counters from this creature. If you do, create that many 1/1 colorless Tetravite artifact creature tokens. They each have flying and ""This token can't be enchanted.""\nAt the beginning of your upkeep, you may exile any number of tokens created with this creature. If you do, put that many +1/+1 counters on this creature."	
1407	Dark Shark	Can control water flow to perform sharp slashes or powerful blows	0	3	1	creature		Gilded Drake	Creature — Drake	2.0	U	rare	usg	1998-10-12	8de3fdae-cc2c-4a14-b15b-4fe1a983dfbf	https://scryfall.com/card/usg/76/gilded-drake?utm_source=api	https://cards.scryfall.io/normal/front/8/d/8de3fdae-cc2c-4a14-b15b-4fe1a983dfbf.jpg?1562924943	Flying\nWhen this creature enters, exchange control of this creature and up to one target creature an opponent controls. If you don't or can't make an exchange, sacrifice this creature. This ability still resolves if its target becomes illegal.	
